Ts,ActE,ActP,RctP,AppP,Fr,PF,V,A
1646109949,10209,46,62,78,4999,598,23597,333
1646109949,10209,46,62,78,4999,598,23597,333
1646109951,10209,47,62,78,4999,598,23572,333
1646109951,10209,47,62,78,4999,598,23572,333
1646109953,10209,47,62,78,4999,599,23573,333
1646109953,10209,47,62,78,4999,599,23573,333
1646109954,10209,47,62,78,4999,599,23573,333
1646109955,10209,47,62,78,4999,599,23594,333
1646109956,10209,47,62,78,4998,600,23585,333
1646109957,10209,47,62,78,4999,599,23614,333
1646109958,10209,47,62,78,4999,601,23577,333
1646109959,10209,47,62,78,4999,599,23557,333
1646109960,10209,47,62,78,4999,599,23570,333
1646109961,10209,47,62,78,4999,600,23566,333
1646109962,10209,47,62,78,4999,600,23589,333
1646109963,10209,47,62,78,4999,599,23588,333
1646109964,10209,47,62,78,4999,599,23561,333
1646109965,10209,47,62,78,4999,599,23585,333
1646109966,10209,47,62,78,4999,601,23564,333
1646109967,10209,47,62,78,4999,600,23567,333
1646109968,10209,47,62,78,4999,601,23552,333
1646109969,10209,47,62,78,4998,599,23556,333
1646109970,10209,47,62,78,4998,600,23563,333
1646109971,10209,47,62,78,4998,599,23565,333
1646109972,10209,46,61,78,4998,600,23532,332
1646109973,10209,46,62,78,4998,599,23567,332
1646109974,10209,47,62,78,4998,600,23550,333
1646109975,10209,47,62,78,4998,598,23582,333
1646109976,10209,46,62,78,4998,598,23576,332
1646109977,10210,46,62,78,4998,598,23565,332
1646109978,10210,46,62,78,4997,598,23560,332
1646109979,10210,46,62,78,4997,598,23561,332
1646109980,10210,46,61,78,4998,600,23526,332
1646109981,10210,46,61,78,4998,598,23548,332
1646109982,10210,46,62,78,4998,596,23635,333
1646109983,10210,46,62,78,4997,597,23580,332
1646109984,10210,46,62,78,4997,597,23566,332
1646109985,10210,46,62,78,4998,596,23602,333
1646109986,10210,46,61,77,4998,598,23520,331
1646109987,10210,46,61,78,4998,597,23550,332
1646109988,10210,46,62,78,4998,598,23570,333
1646109989,10210,46,62,78,4998,599,23548,333
1646109990,10210,46,62,78,4998,598,23578,332
1646109991,10210,46,62,78,4998,598,23582,332
1646109992,10210,47,62,78,4998,599,23574,333
1646109993,10210,47,62,78,4998,598,23591,333
1646109994,10210,46,62,78,4998,598,23585,333
1646109995,10210,46,62,78,4999,596,23627,333
1646109996,10210,47,62,78,4999,596,23634,333
1646109997,10210,47,62,78,4999,599,23579,333
1646109998,10210,47,62,78,4999,599,23573,333
1646109999,10210,46,62,78,4999,597,23561,332
1646110000,10210,46,62,78,4998,597,23562,332
1646110001,10210,46,62,78,4998,598,23584,333
1646110002,10210,47,62,78,4999,599,23553,333
1646110003,10210,47,62,78,4999,598,23594,333
1646110004,10210,46,62,78,4998,597,23600,333
1646110005,10210,46,62,78,4998,597,23627,333
1646110006,10210,47,62,78,4998,598,23608,333
1646110007,10210,47,62,78,4998,599,23582,333
1646110008,10210,47,62,78,4998,599,23582,333
1646110009,10210,47,62,78,4998,598,23597,333
1646110010,10210,47,62,78,4998,598,23602,333
1646110011,10210,47,62,78,4998,598,23620,334
1646110012,10210,47,62,78,4998,598,23598,333
1646110013,10210,47,62,78,4998,597,23627,333
1646110014,10210,47,62,78,4998,596,23633,333
1646110015,10210,47,62,78,4998,598,23616,333
1646110016,10210,47,62,78,4998,598,23604,333
1646110017,10210,47,62,78,4999,597,23597,333
1646110018,10210,46,62,78,4999,596,23604,332
1646110019,10210,46,62,78,4999,597,23598,332
1646110020,10210,47,62,78,4999,598,23612,333
1646110021,10210,47,62,78,4999,597,23610,333
1646110022,10210,46,62,78,4999,597,23578,333
1646110023,10210,46,62,78,4999,598,23585,332
1646110024,10210,47,62,78,4999,598,23615,333
1646110025,10210,46,62,78,4999,597,23608,333
1646110026,10210,47,62,78,4999,598,23600,333
1646110027,10210,46,62,78,4999,597,23577,332
1646110028,10210,46,62,78,4998,597,23580,332
1646110029,10210,47,62,78,4998,599,23559,333
1646110030,10210,47,62,78,4998,599,23577,333
1646110031,10210,47,62,78,4999,598,23585,333
1646110032,10210,46,62,78,4999,598,23557,332
1646110033,10210,47,62,78,4999,599,23600,333
1646110034,10210,46,62,78,4999,598,23586,333
1646110035,10210,47,62,78,4999,598,23604,333
1646110036,10210,47,62,78,4999,598,23588,333
1646110037,10210,46,62,78,4999,598,23585,332
1646110038,10210,46,61,78,4999,599,23550,332
1646110039,10210,47,62,78,4999,599,23568,333
1646110040,10210,46,62,78,4999,598,23551,333
1646110041,10210,46,62,78,4999,597,23577,332
1646110042,10210,46,62,78,4999,597,23584,333
1646110043,10210,46,62,78,4999,597,23582,332
1646110044,10210,46,62,78,4999,597,23582,332
1646110045,10210,46,62,78,4999,598,23558,332
1646110046,10210,46,62,78,4999,597,23569,332
1646110047,10210,46,62,78,5000,596,23587,332
1646110048,10210,46,62,78,5000,596,23570,332
1646110049,10210,46,62,78,4999,597,23558,332
1646110050,10210,46,62,78,4999,597,23552,332
1646110051,10210,46,62,78,4999,595,23580,332
1646110052,10210,46,62,78,4999,597,23566,332
1646110053,10210,46,62,78,4999,596,23574,332
1646110054,10210,46,62,78,4998,596,23564,332
1646110055,10211,46,62,78,4999,597,23592,332
1646110056,10211,46,62,78,4999,596,23587,332
1646110057,10211,46,61,78,4999,597,23547,331
1646110058,10211,46,62,78,4999,596,23586,332
1646110059,10211,46,62,78,4999,597,23577,332
1646110060,10211,46,62,78,4999,599,23570,332
1646110061,10211,46,62,78,4998,598,23571,332
1646110062,10211,46,62,78,4998,596,23603,332
1646110063,10211,46,62,78,4999,597,23598,332
1646110064,10211,46,62,78,4999,597,23590,332
1646110065,10211,46,62,78,4998,598,23556,332
1646110066,10211,46,62,78,4998,596,23576,332
1646110067,10211,46,62,78,4999,596,23575,332
1646110068,10211,46,61,78,4999,598,23552,332
1646110069,10211,46,62,78,4999,598,23556,332
1646110070,10211,46,62,78,4998,597,23582,332
1646110071,10211,46,62,78,4998,597,23561,332
1646110072,10211,46,62,78,4998,598,23572,332
1646110073,10211,46,61,78,4998,598,23550,332
1646110074,10211,46,61,78,4998,598,23550,332
1646110075,10211,46,62,78,4998,599,23548,333
1646110076,10211,46,61,78,4998,597,23552,332
1646110077,10211,46,62,78,4999,596,23588,332
1646110078,10211,46,62,78,4999,597,23569,332
1646110079,10211,46,62,78,4999,597,23568,332
1646110080,10211,46,62,78,4999,597,23567,332
1646110081,10211,46,62,78,4998,597,23575,332
1646110082,10211,46,62,78,4998,595,23578,332
1646110083,10211,46,62,78,4999,595,23572,331
1646110084,10211,46,62,78,4999,595,23565,331
1646110085,10211,46,62,78,4999,596,23575,332
1646110086,10211,46,61,78,4999,596,23546,331
1646110087,10211,46,62,78,4998,596,23565,332
1646110088,10211,46,62,78,4998,597,23579,332
1646110089,10211,46,62,78,4999,597,23569,332
1646110090,10211,46,62,78,4999,596,23556,332
1646110091,10211,46,62,78,4998,597,23560,331
1646110092,10211,46,62,78,4998,596,23558,332
1646110093,10211,46,62,78,4999,597,23573,332
1646110094,10211,46,62,78,4999,597,23567,332
1646110095,10211,46,62,78,4998,596,23566,332
1646110096,10211,46,62,78,4999,596,23567,332
1646110097,10211,46,62,78,4999,597,23572,332
1646110098,10211,46,62,78,4998,597,23569,332
1646110099,10211,46,62,78,4998,596,23573,332
1646110100,10211,46,62,78,4998,595,23590,332
1646110101,10211,46,62,78,4999,595,23590,332
1646110102,10211,46,61,77,4998,596,23564,331
1646110103,10211,46,62,78,4998,594,23630,332
1646110104,10211,46,62,78,4998,595,23584,331
1646110105,10211,46,62,78,4998,595,23592,332
1646110106,10211,46,62,78,4998,595,23582,332
1646110107,10211,46,62,78,4998,595,23582,332
1646110108,10211,46,62,78,4998,596,23581,332
1646110109,10211,46,62,78,4998,598,23575,332
1646110110,10211,46,62,78,4998,596,23594,332
1646110111,10211,46,62,78,4998,596,23570,332
1646110112,10211,46,62,78,4998,596,23570,332
1646110113,10211,46,62,78,4997,596,23561,332
1646110114,10211,46,62,78,4997,596,23574,332
1646110115,10211,46,62,78,4998,595,23562,331
1646110116,10211,46,62,78,4998,596,23561,331
1646110117,10211,46,62,78,4997,597,23560,332
1646110118,10211,46,62,78,4998,596,23566,332
1646110119,10211,46,62,78,4998,596,23574,332
1646110120,10211,46,62,78,4998,596,23579,332
1646110121,10211,46,61,77,4997,596,23555,331
1646110122,10211,46,62,78,4998,595,23570,331
1646110123,10211,46,62,78,4998,596,23562,332
1646110124,10211,46,61,78,4998,596,23555,331
1646110125,10211,46,62,78,4998,595,23573,331
1646110126,10211,46,61,78,4998,597,23546,331
1646110127,10211,46,62,78,4998,596,23555,332
1646110128,10211,46,62,78,4998,594,23581,331
1646110129,10211,46,62,78,4998,595,23585,331
1646110130,10211,46,62,78,4998,596,23571,331
1646110131,10211,46,62,78,4998,595,23564,331
1646110132,10211,46,61,78,4998,596,23556,331
1646110133,10212,46,62,78,4998,596,23568,332
1646110134,10212,46,62,78,4999,596,23570,332
1646110135,10212,46,62,78,4999,596,23562,331
1646110136,10212,46,62,78,4999,596,23559,331
1646110137,10212,46,62,78,4999,595,23568,331
1646110138,10212,46,61,78,4999,596,23562,331
1646110139,10212,46,62,78,4999,596,23588,332
1646110140,10212,46,62,78,5000,595,23580,331
1646110141,10212,46,62,78,4999,595,23558,331
1646110142,10212,46,62,77,4999,595,23576,331
1646110143,10212,46,62,78,4999,594,23568,331
1646110144,10212,46,61,78,4999,595,23567,331
1646110145,10212,46,62,78,5000,595,23545,331
1646110146,10212,46,61,77,4999,596,23549,331
1646110147,10212,46,62,77,4999,595,23569,331
1646110148,10212,46,62,78,4999,596,23582,331
1646110149,10212,46,62,78,5000,595,23575,331
1646110150,10212,46,61,77,5000,596,23534,331
1646110151,10212,46,62,77,5000,595,23567,331
1646110152,10212,46,61,78,5000,596,23562,331
1646110153,10212,46,62,78,5000,595,23579,331
1646110154,10212,46,62,78,5000,595,23581,331
1646110155,10212,46,62,77,5000,594,23563,331
1646110156,10212,46,62,78,5000,593,23576,331
1646110157,10212,46,61,77,5000,595,23560,331
1646110158,10212,46,62,78,5000,595,23576,331
1646110159,10212,46,62,77,5000,594,23571,331
1646110160,10212,46,61,77,5000,595,23558,331
1646110161,10212,46,62,78,5000,595,23571,331
1646110162,10212,46,62,78,5001,595,23589,331
1646110163,10212,46,62,78,5001,596,23581,332
1646110164,10212,46,61,78,5000,596,23545,331
1646110165,10212,46,61,78,5000,596,23557,331
1646110166,10212,46,62,78,4999,596,23570,331
1646110167,10212,46,62,78,4999,597,23558,331
1646110168,10212,46,62,78,4999,595,23573,331
1646110169,10212,46,62,78,4999,595,23574,331
1646110170,10212,46,62,78,4999,595,23570,331
1646110171,10212,46,62,78,4999,595,23578,331
1646110172,10212,46,62,78,4998,596,23562,331
1646110173,10212,46,61,78,4998,596,23554,331
1646110174,10212,46,62,77,4998,594,23570,331
1646110175,10212,46,62,77,4998,594,23569,331
1646110176,10212,46,62,78,4998,595,23567,331
1646110177,10212,46,62,78,4998,596,23558,331
1646110178,10212,46,62,78,4998,595,23573,331
1646110179,10212,46,62,77,4998,595,23563,331
1646110180,10212,46,62,78,4998,595,23564,331
1646110181,10212,46,62,78,4998,594,23583,331
1646110182,10212,46,62,78,4999,595,23582,331
1646110183,10212,46,62,78,4999,594,23593,331
1646110184,10212,46,62,77,4999,594,23579,331
1646110185,10212,46,62,78,4999,595,23582,331
1646110186,10212,46,62,78,4999,596,23575,331
1646110187,10212,46,62,77,4999,596,23569,331
1646110188,10212,46,62,78,4999,594,23585,331
1646110189,10212,46,62,78,4999,593,23602,331
1646110190,10212,46,62,78,4999,594,23595,331
1646110191,10212,46,62,78,5000,595,23589,331
1646110192,10212,46,62,78,5000,595,23592,331
1646110193,10212,46,62,78,5000,594,23593,331
1646110194,10212,46,62,78,4999,594,23603,331
1646110195,10212,46,62,78,4999,595,23597,331
1646110196,10212,46,62,78,4999,594,23587,331
1646110197,10212,46,62,78,4999,594,23598,331
1646110198,10212,46,62,78,4999,594,23602,331
1646110199,10212,46,62,78,4999,593,23600,331
1646110200,10212,46,62,78,4999,593,23602,331
1646110201,10212,46,62,78,4999,593,23602,331
1646110202,10212,46,62,77,4999,593,23592,330
1646110203,10212,46,62,77,4998,591,23589,330
1646110204,10212,46,62,77,4999,593,23592,330
1646110205,10212,46,62,77,4999,592,23602,330
1646110206,10212,46,62,78,4999,593,23590,331
1646110207,10212,46,62,77,4999,592,23597,331
1646110208,10212,46,62,78,4999,592,23577,331
1646110209,10212,46,62,78,4999,592,23602,331
1646110210,10212,46,62,78,4999,593,23586,331
1646110211,10212,46,62,78,4999,593,23586,331
1646110212,10213,46,62,78,4998,594,23584,331
1646110213,10213,46,62,78,4999,593,23593,331
1646110214,10213,46,62,78,4999,593,23578,331
1646110215,10213,46,62,77,4999,593,23596,330
1646110216,10213,46,62,78,4999,593,23588,331
1646110217,10213,46,62,78,4999,593,23583,331
1646110218,10213,46,62,78,4999,592,23600,331
1646110219,10213,46,62,77,4999,593,23580,330
1646110220,10213,46,62,78,5000,593,23605,331
1646110221,10213,46,62,78,5000,593,23622,331
1646110222,10213,46,62,78,5000,592,23600,331
1646110223,10213,46,62,78,5000,591,23616,331
1646110224,10213,46,62,78,5000,592,23621,331
1646110225,10213,46,62,78,4999,593,23611,331
1646110226,10213,46,62,78,5000,594,23628,331
1646110227,10213,46,62,78,5000,593,23636,332
1646110228,10213,46,62,78,5000,593,23615,331
1646110229,10213,46,62,78,4999,593,23620,331
1646110230,10213,46,62,78,5000,592,23639,331
1646110231,10213,46,62,78,5000,592,23635,331
1646110232,10213,46,62,78,5000,594,23613,331
1646110233,10213,46,62,77,5000,593,23601,330
1646110234,10213,46,62,78,4999,591,23619,331
1646110235,10213,46,62,78,4999,593,23618,331
1646110236,10213,46,62,78,4999,593,23619,331
1646110237,10213,46,62,78,4999,593,23618,331
1646110238,10213,46,62,78,4999,592,23623,331
1646110239,10213,46,62,78,4999,593,23622,332
1646110240,10213,46,62,78,5000,592,23630,331
1646110241,10213,46,62,78,5000,592,23627,331
1646110242,10213,46,62,78,5000,593,23623,331
1646110243,10213,46,62,78,4999,592,23617,331
1646110244,10213,46,62,78,4999,593,23629,331
1646110245,10213,46,62,78,4999,593,23622,331
1646110246,10213,46,62,78,4999,592,23600,331
1646110247,10213,46,62,78,4999,591,23617,331
1646110248,10213,46,62,78,4999,592,23630,331
1646110249,10213,46,62,78,4999,591,23631,331
1646110250,10213,46,62,78,4999,592,23623,331
1646110251,10213,46,62,78,4999,592,23620,330
1646110252,10213,46,62,78,4999,591,23628,330
1646110253,10213,46,62,78,4999,591,23628,331
1646110254,10213,46,62,78,4999,593,23619,332
1646110255,10213,46,62,78,4999,594,23619,331
1646110256,10213,46,62,78,4999,592,23630,331
1646110257,10213,46,62,78,4999,592,23629,331
1646110258,10213,46,62,78,4999,592,23629,331
1646110259,10213,46,62,78,4999,592,23646,331
1646110260,10213,46,62,78,5000,593,23651,331
1646110261,10213,46,62,78,5000,592,23634,331
1646110262,10213,46,62,78,5000,591,23623,331
1646110263,10213,46,62,78,5000,593,23620,331
1646110264,10213,46,62,78,5000,592,23635,331
1646110265,10213,46,62,78,5000,592,23635,331
1646110266,10213,46,62,78,5000,591,23624,331
1646110267,10213,46,62,78,5000,592,23616,331
1646110268,10213,46,62,78,5001,593,23641,331
1646110269,10213,46,62,78,5001,593,23649,331
1646110270,10213,46,62,78,5002,591,23634,331
1646110271,10213,46,62,78,5001,592,23615,330
1646110272,10213,46,62,78,5001,591,23624,331
1646110273,10213,46,62,78,5001,593,23643,331
1646110274,10213,46,62,78,5001,593,23616,331
1646110275,10213,46,62,78,5001,591,23623,330
1646110276,10213,46,62,78,5001,591,23625,330
1646110277,10213,46,62,78,5001,591,23642,331
1646110278,10213,46,62,78,5001,592,23629,331
1646110279,10213,46,62,78,5001,592,23630,331
1646110280,10213,46,62,78,5000,592,23620,331
1646110281,10213,46,62,78,5000,592,23619,331
1646110282,10213,46,62,78,5001,592,23649,331
1646110283,10213,46,62,78,5001,593,23616,331
1646110284,10213,46,62,78,5001,592,23636,331
1646110285,10213,46,62,78,5000,591,23635,331
1646110286,10213,46,62,78,5000,591,23649,331
1646110287,10213,46,62,78,5000,592,23649,331
1646110288,10213,46,62,78,5000,592,23625,331
1646110289,10213,46,62,78,5000,591,23635,331
1646110290,10214,46,62,78,5000,592,23620,330
1646110291,10214,46,62,78,5000,591,23630,331
1646110292,10214,46,62,78,5000,591,23636,331
1646110293,10214,46,62,78,5000,592,23635,331
1646110294,10214,46,62,78,4999,591,23636,330
1646110295,10214,46,62,78,4999,591,23632,330
1646110296,10214,46,62,78,4999,591,23647,331
1646110297,10214,46,62,78,4999,591,23648,331
1646110298,10214,46,62,78,4999,591,23623,330
1646110299,10214,46,62,78,4999,590,23630,330
1646110300,10214,46,62,78,4999,590,23642,331
1646110301,10214,46,62,78,4999,590,23635,331
1646110302,10214,46,62,78,4999,591,23635,330
1646110303,10214,46,62,78,4999,590,23631,330
1646110304,10214,46,62,78,4999,590,23628,330
1646110305,10214,45,62,77,4999,590,23625,330
1646110306,10214,45,62,77,4999,590,23620,330
1646110307,10214,45,62,77,4999,589,23635,330
1646110308,10214,45,62,77,4999,588,23638,330
1646110309,10214,46,62,77,4999,590,23635,330
1646110310,10214,46,62,78,4999,591,23635,330
1646110311,10214,46,62,78,4999,591,23637,330
1646110312,10214,46,62,78,4999,589,23643,330
1646110313,10214,46,62,78,4999,590,23647,331
1646110314,10214,46,62,78,4999,590,23652,330
1646110315,10214,46,62,78,4999,589,23634,330
1646110316,10214,46,62,78,4999,590,23626,330
1646110317,10214,46,62,78,4999,590,23657,330
1646110318,10214,46,62,78,4999,590,23650,331
1646110319,10214,46,62,78,5000,592,23618,330
1646110320,10214,46,62,77,4999,591,23614,330
1646110321,10214,46,62,78,4999,590,23621,330
1646110322,10214,46,62,78,5000,591,23638,331
1646110323,10214,46,62,78,5000,591,23631,330
1646110324,10214,46,62,78,5000,591,23623,331
1646110325,10214,46,62,78,5000,592,23626,330
1646110326,10214,46,62,78,5000,591,23641,331
1646110327,10214,46,62,78,5001,591,23639,331
1646110328,10214,46,62,78,5001,591,23632,331
1646110329,10214,46,62,77,5000,590,23630,330
1646110330,10214,46,62,78,5000,590,23629,330
1646110331,10214,46,62,78,5000,590,23636,330
1646110332,10214,46,62,77,5000,590,23628,330
1646110333,10214,46,62,77,5000,590,23632,330
1646110334,10214,46,62,78,5000,590,23625,330
1646110335,10214,46,62,78,5000,592,23632,330
1646110336,10214,46,62,78,5000,591,23641,331
1646110337,10214,46,62,78,5000,591,23628,331
1646110338,10214,46,62,78,5000,591,23631,331
1646110339,10214,46,62,78,5000,592,23637,331
1646110340,10214,46,62,78,5000,592,23641,331
1646110341,10214,46,62,78,5000,591,23640,330
1646110342,10214,46,62,78,5001,592,23648,331
1646110343,10214,46,62,78,5001,592,23634,331
1646110344,10214,46,62,78,5001,591,23642,331
1646110345,10214,46,62,78,5001,591,23642,331
1646110346,10214,46,62,78,5001,591,23636,331
1646110347,10214,46,62,78,5000,592,23628,331
1646110348,10214,46,62,78,5000,591,23632,331
1646110349,10214,46,62,78,5000,591,23632,331
1646110350,10214,46,62,78,5000,592,23633,331
1646110351,10214,46,62,78,5000,592,23633,331
1646110352,10214,46,62,78,5000,592,23630,331
1646110353,10214,46,62,78,5000,592,23636,331
1646110354,10214,46,62,78,5000,593,23638,331
1646110355,10214,46,62,78,4999,592,23635,331
1646110356,10214,46,62,78,4999,592,23632,331
1646110357,10214,46,62,78,4999,592,23632,331
1646110358,10214,46,62,78,4999,591,23634,331
1646110359,10214,46,62,78,4999,591,23634,331
1646110360,10214,46,62,78,4999,592,23625,331
1646110361,10214,46,62,78,4999,592,23625,331
1646110362,10214,46,62,78,4998,593,23637,331
1646110363,10214,46,62,78,4998,593,23637,331
1646110364,10214,46,62,78,4998,592,23650,331
1646110365,10214,46,62,78,4998,591,23633,331
1646110366,10214,46,62,78,4998,591,23622,331
1646110367,10214,46,62,78,4998,592,23630,331
1646110368,10215,46,62,78,4998,591,23620,330
1646110369,10215,46,62,78,4998,591,23635,331
1646110370,10215,46,62,78,4998,591,23635,331
1646110371,10215,46,62,78,4998,590,23634,331
1646110372,10215,46,62,78,4998,591,23639,330
1646110373,10215,46,62,78,4998,590,23653,330
1646110374,10215,46,62,78,4998,591,23623,330
1646110375,10215,46,62,78,4998,590,23620,330
1646110376,10215,46,62,77,4998,590,23627,330
1646110377,10215,45,62,78,4998,588,23634,330
1646110378,10215,46,62,78,4998,588,23645,330
1646110379,10215,46,62,78,4998,589,23638,330
1646110380,10215,46,62,78,4998,589,23631,330
1646110381,10215,45,62,77,4998,589,23636,330
1646110382,10215,46,62,78,4998,588,23646,330
1646110383,10215,45,62,77,4998,589,23642,330
1646110384,10215,46,62,78,4998,589,23631,330
1646110385,10215,46,62,78,4997,590,23632,330
1646110386,10215,45,62,77,4998,588,23635,330
1646110387,10215,45,62,77,4998,588,23643,330
1646110388,10215,46,62,78,4998,590,23636,330
1646110389,10215,46,62,78,4998,590,23628,330
1646110390,10215,46,62,78,4998,590,23631,330
1646110391,10215,46,62,78,4998,589,23634,330
1646110392,10215,46,62,78,4998,590,23631,330
1646110393,10215,46,62,78,4998,590,23620,330
1646110394,10215,46,62,78,4998,590,23638,330
1646110395,10215,46,62,78,4998,590,23633,330
1646110396,10215,46,62,78,4998,590,23640,330
1646110397,10215,46,62,78,4998,590,23637,330
1646110398,10215,45,62,78,4998,588,23642,330
1646110399,10215,45,62,77,4998,588,23639,330
1646110400,10215,45,62,77,4998,589,23638,330
1646110401,10215,45,62,78,4997,589,23622,330
1646110402,10215,46,62,78,4997,591,23626,330
1646110403,10215,46,62,78,4998,589,23642,330
1646110404,10215,46,62,77,4998,590,23640,330
1646110405,10215,46,62,77,4999,590,23620,330
1646110406,10215,46,62,78,4998,590,23628,331
1646110407,10215,46,62,77,4998,590,23624,330
1646110408,10215,46,62,77,4999,589,23632,330
1646110409,10215,45,62,78,4999,589,23637,330
1646110410,10215,46,62,78,4999,590,23629,330
1646110411,10215,46,62,77,4998,591,23601,330
1646110412,10215,46,62,78,4997,590,23656,330
1646110413,10215,45,62,77,4998,589,23627,330
1646110414,10215,45,62,77,4998,589,23606,330
1646110415,10215,46,62,78,4998,591,23607,330
1646110416,10215,46,62,78,4998,590,23604,330
1646110417,10215,45,62,77,4998,590,23598,330
1646110418,10215,46,62,78,4997,592,23624,330
1646110419,10215,46,62,77,4997,592,23599,330
1646110420,10215,46,62,77,4997,592,23592,330
1646110421,10215,46,62,77,4997,591,23589,330
1646110422,10215,45,62,77,4997,589,23620,330
1646110423,10215,46,62,78,4997,592,23593,330
1646110424,10215,46,62,77,4997,590,23608,330
1646110425,10215,45,62,77,4997,590,23602,330
1646110426,10215,46,62,78,4998,590,23639,330
1646110427,10215,46,62,78,4997,590,23622,330
1646110428,10215,46,62,77,4997,592,23604,330
1646110429,10215,46,62,78,4998,592,23610,331
1646110430,10215,46,62,78,4998,590,23663,331
1646110431,10215,46,62,77,4998,592,23600,330
1646110432,10215,46,62,78,4999,592,23635,331
1646110433,10215,46,62,78,4999,592,23619,331
1646110434,10215,46,62,77,4999,592,23626,330
1646110435,10215,46,62,78,4999,591,23632,331
1646110436,10215,46,62,78,4998,591,23620,330
1646110437,10215,46,62,78,4999,592,23610,330
1646110438,10215,46,62,78,4999,592,23635,331
1646110439,10215,46,62,77,4998,592,23598,330
1646110440,10215,46,62,77,4998,593,23607,330
1646110441,10215,46,62,77,4998,591,23601,330
1646110442,10215,46,62,78,4998,591,23612,330
1646110443,10215,46,62,77,4998,591,23617,330
1646110444,10215,46,62,77,4998,591,23590,330
1646110445,10215,46,62,77,4998,591,23578,330
1646110446,10215,45,61,77,4998,591,23572,329
1646110447,10216,46,62,77,4998,591,23601,330
1646110448,10216,45,62,77,4998,590,23610,330
1646110449,10216,45,62,77,4998,591,23597,329
1646110450,10216,46,61,77,4998,592,23572,329
1646110451,10216,46,62,77,4997,591,23603,330
1646110452,10216,46,62,77,4998,591,23586,330
1646110453,10216,45,62,77,4998,589,23611,330
1646110454,10216,46,62,77,4998,591,23596,330
1646110455,10216,45,62,77,4998,591,23586,329
1646110456,10216,45,62,77,4998,590,23575,330
1646110457,10216,45,61,77,4998,591,23558,329
1646110458,10216,46,62,77,4998,591,23561,329
1646110459,10216,46,62,77,4998,591,23606,330
1646110460,10216,46,62,77,4998,591,23587,330
1646110461,10216,45,62,77,4998,591,23573,330
1646110462,10216,45,62,77,4998,591,23579,329
1646110463,10216,46,61,77,4999,592,23573,330
1646110464,10216,45,62,77,4998,591,23572,329
1646110465,10216,45,61,77,4998,590,23544,329
1646110466,10216,45,61,77,4998,591,23550,329
1646110467,10216,46,62,77,4999,591,23588,330
1646110468,10216,45,61,77,4999,592,23569,329
1646110469,10216,45,61,77,4999,591,23558,329
1646110470,10216,45,61,77,4999,591,23547,329
1646110471,10216,45,61,77,4998,590,23568,329
1646110472,10216,45,62,77,4998,590,23576,330
1646110473,10216,45,61,77,4998,590,23569,329
1646110474,10216,45,61,77,4999,590,23558,329
1646110475,10216,45,61,77,4999,593,23532,329
1646110476,10216,45,61,77,4999,591,23559,329
1646110477,10216,45,62,77,4999,590,23586,329
1646110478,10216,45,61,77,4999,592,23559,329
1646110479,10216,45,61,77,5000,590,23570,329
1646110480,10216,45,61,77,4999,590,23564,329
1646110481,10216,45,62,77,4999,589,23576,329
1646110482,10216,45,62,77,5000,589,23578,329
1646110483,10216,45,61,77,5000,590,23575,329
1646110484,10216,45,61,77,5000,591,23571,329
1646110485,10216,45,61,77,4999,592,23545,329
1646110486,10216,45,61,77,4999,592,23545,329
1646110487,10216,45,61,77,4999,591,23564,329
1646110488,10216,45,61,77,4999,590,23566,329
1646110489,10216,45,61,77,4999,591,23549,329
1646110490,10216,45,61,77,4999,593,23469,328
1646110491,10216,45,62,77,4998,590,23587,329
1646110492,10216,45,62,77,4998,589,23588,329
1646110493,10216,45,62,77,4999,589,23592,329
1646110494,10216,45,61,77,4998,590,23539,328
1646110495,10216,45,62,77,4998,588,23591,329
1646110496,10216,45,62,77,4998,587,23593,329
1646110497,10216,45,61,77,4999,588,23580,328
1646110498,10216,45,61,77,4998,589,23594,329
1646110499,10216,45,62,77,4998,588,23587,329
1646110500,10216,45,62,77,4998,588,23591,329
1646110501,10216,45,62,77,4999,587,23619,329
1646110502,10216,45,62,77,5000,588,23598,328
1646110503,10216,45,61,77,4999,589,23574,329
1646110504,10216,45,61,77,4999,589,23557,329
1646110505,10216,45,61,77,4998,590,23575,329
1646110506,10216,45,62,77,4998,589,23599,329
1646110507,10216,45,62,77,5000,589,23601,329
1646110508,10216,45,61,77,5000,590,23584,329
1646110509,10216,45,61,77,5000,591,23556,329
1646110510,10216,45,61,77,4999,590,23561,329
1646110511,10216,45,62,77,4999,589,23582,329
1646110512,10216,45,62,77,5000,591,23601,329
1646110513,10216,45,61,77,5000,590,23578,329
1646110514,10216,45,61,77,4999,589,23578,329
1646110515,10216,45,61,77,4999,591,23572,329
1646110516,10216,45,62,77,4999,590,23588,329
1646110517,10216,45,62,77,5000,588,23593,329
1646110518,10216,45,61,77,5000,588,23584,329
1646110519,10216,45,61,77,4999,589,23573,329
1646110520,10216,45,61,77,4999,589,23571,329
1646110521,10216,45,62,77,4999,589,23596,329
1646110522,10216,45,62,77,4999,588,23611,329
1646110523,10216,45,62,77,4999,588,23596,329
1646110524,10216,45,62,77,4999,589,23584,329
1646110525,10216,45,62,77,4998,589,23587,329
1646110526,10216,45,61,77,4998,589,23573,329
1646110527,10217,45,62,77,4998,589,23579,329
1646110528,10217,45,62,77,4998,588,23606,329
1646110529,10217,45,62,77,4998,590,23585,329
